iteration,loss
2605,0.67578125
2625,0.66015625
2645,0.66796875
2665,0.6953125
2685,0.6484375
2705,0.61328125
2725,0.70703125
2745,0.69140625
2765,0.67578125
2785,0.6875
2805,0.69921875
2825,0.671875
2845,0.6640625
2865,0.7109375
2885,0.66015625
2905,0.625
2925,0.703125
2945,0.65234375
2965,0.62109375
2985,0.640625
3005,0.58203125
3025,0.6875
3045,0.671875
3065,0.68359375
3085,0.65625
3105,0.73046875
3125,0.63671875
3145,0.65234375
3165,0.66796875
3185,0.69921875
3205,0.6328125
3225,0.65625
3245,0.6484375
3265,0.71875
3285,0.671875
3305,0.67578125
3325,0.6015625
3345,0.58984375
3365,0.6015625
3385,0.6640625
3405,0.68359375
3425,0.62890625
3445,0.6015625
3465,0.65625
3485,0.68359375
3505,0.69921875
3525,0.6875
3545,0.6953125
3547,0.671875
3567,0.62890625
3587,0.6015625
3607,0.66796875
3627,0.625
3647,0.6640625
3667,0.67578125
3687,0.69921875
3707,0.69921875
3727,0.68359375
3747,0.6484375
3767,0.6640625
3787,0.5625
3807,0.640625
3827,0.65625
3847,0.73828125
3867,0.71875
3887,0.72265625
3907,0.68359375
3927,0.6796875
3947,0.66796875
3967,0.63671875
3987,0.6640625
4007,0.71875
4027,0.6953125
4047,0.6484375
4067,0.671875
4087,0.5703125
4107,0.6328125
4127,0.640625
4147,0.68359375
4167,0.671875
4187,0.68359375
4207,0.65234375
4227,0.68359375
4247,0.6328125
4267,0.6953125
4287,0.70703125
4307,0.7734375
4327,0.66796875
4347,0.69140625
4367,0.69921875
4387,0.67578125
4407,0.703125
4427,0.6953125
4447,0.62109375
4467,0.66015625
4487,0.62890625
4507,0.6328125
4527,0.6640625
4547,0.69140625
4567,0.7109375
4587,0.6484375
4607,0.578125
4627,0.72265625
4647,0.671875
4667,0.6640625
4687,0.6796875
4707,0.65625
4727,0.69140625
4729,0.71484375
4749,0.69921875
4769,0.6484375
4789,0.66015625
4809,0.6484375
4829,0.69140625
4849,0.66015625
4869,0.66796875
4889,0.6171875
4909,0.68359375
4929,0.6640625
4949,0.63671875
4969,0.578125
4989,0.671875
5009,0.64453125
5029,0.63671875
5049,0.66015625
5069,0.625
5089,0.6484375
5109,0.7265625
5129,0.65625
5149,0.70703125
5169,0.64453125
5189,0.71875
5209,0.63671875
5229,0.69140625
5249,0.65234375
5269,0.68359375
5289,0.71875
5309,0.60546875
5329,0.6171875
5349,0.62890625
5369,0.66015625
5389,0.64453125
5409,0.6328125
5429,0.6796875
5449,0.69921875
5469,0.6875
5489,0.66015625
5509,0.65234375
5529,0.69140625
5549,0.62890625
5569,0.65234375
5589,0.66015625
5609,0.671875
5629,0.6171875
5649,0.671875
5669,0.73828125
5689,0.671875
5709,0.66015625
5729,0.65625
5749,0.65625
5769,0.7265625
5789,0.61328125
5809,0.64453125
5829,0.7421875
5849,0.6015625
5869,0.6875
5889,0.7421875
5909,0.66796875
5911,0.65625
5931,0.66796875
5951,0.69140625
5971,0.6015625
5991,0.69921875
6011,0.7265625
6031,0.640625
6051,0.65625
6071,0.63671875
6091,0.65234375
6111,0.63671875
6131,0.67578125
6151,0.64453125
6171,0.6484375
6191,0.59375
6211,0.6875
6231,0.66015625
6251,0.609375
6271,0.71875
6291,0.70703125
6311,0.62890625
6331,0.69140625
6351,0.6953125
6371,0.62890625
6391,0.6171875
6411,0.67578125
6431,0.6875
6451,0.671875
6471,0.625
6491,0.71484375
6511,0.67578125
6531,0.6640625
6551,0.68359375
6571,0.67578125
6591,0.70703125
6611,0.6796875
6631,0.65234375
6651,0.671875
6671,0.671875
6691,0.671875
6711,0.58984375
6731,0.73828125
6751,0.7109375
6771,0.6640625
6791,0.66796875
6811,0.640625
6831,0.73046875
6851,0.734375
6871,0.71484375
6891,0.6953125
6911,0.59375
6931,0.6640625
6951,0.61328125
6971,0.69140625
6991,0.6640625
7011,0.625
7031,0.67578125
7051,0.71875
7071,0.59765625
7091,0.67578125
7093,0.67578125
7113,0.7109375
7133,0.66796875
7153,0.71484375
7173,0.66796875
7193,0.6484375
7213,0.65234375
7233,0.60546875
7253,0.6640625
7273,0.64453125
7293,0.66796875
7313,0.63671875
7333,0.63671875
7353,0.6640625
7373,0.69921875
7393,0.65625
7413,0.75390625
7433,0.73828125
7453,0.64453125
7473,0.6640625
7493,0.69140625
7513,0.6796875
7533,0.7421875
7553,0.67578125
7573,0.734375
7593,0.75
7613,0.64453125
7633,0.72265625
7653,0.6875
7673,0.671875
7693,0.63671875
7713,0.70703125
7733,0.640625
7753,0.6640625
7773,0.62109375
7793,0.6953125
7813,0.7109375
7833,0.68359375
7853,0.640625
7873,0.67578125
7893,0.6640625
7913,0.65234375
7933,0.6875
7953,0.66015625
7973,0.6484375
7993,0.66796875
8013,0.65625
8033,0.70703125
8053,0.69140625
8073,0.68359375
8093,0.69140625
8113,0.69140625
8133,0.61328125
8153,0.67578125
8173,0.671875
8193,0.69921875
8213,0.68359375
8233,0.6484375
8253,0.67578125
8273,0.69921875
8275,0.734375
8295,0.6796875
8315,0.66796875
8335,0.671875
8355,0.671875
8375,0.65234375
8395,0.640625
8415,0.671875
8435,0.62890625
8455,0.61328125
8475,0.66796875
8495,0.6796875
8515,0.65625
8535,0.64453125
8555,0.68359375
8575,0.625
8595,0.66796875
8615,0.66015625
8635,0.71484375
8655,0.6796875
8675,0.6953125
8695,0.68359375
8715,0.71484375
8735,0.640625
8755,0.72265625
8775,0.69140625
8795,0.64453125
8815,0.72265625
8835,0.6796875
8855,0.71484375
8875,0.67578125
8895,0.7578125
8915,0.66015625
8935,0.62890625
8955,0.6484375
8975,0.66015625
8995,0.6484375
9015,0.66796875
9035,0.66015625
9055,0.6484375
9075,0.72265625
9095,0.71875
9115,0.73828125
9135,0.6875
9155,0.66015625
9175,0.67578125
9195,0.6875
9215,0.59375
9235,0.65234375
9255,0.64453125
9275,0.6875
9295,0.58984375
9315,0.6796875
9335,0.7421875
9355,0.703125
9375,0.65234375
9395,0.734375
9415,0.7421875
9435,0.6875
9455,0.67578125
9457,0.6953125
9477,0.64453125
9497,0.640625
9517,0.734375
9537,0.6875
9557,0.6796875
9577,0.625
9597,0.64453125
9617,0.71484375
9637,0.71484375
9657,0.640625
9677,0.6953125
9697,0.6484375
9717,0.66796875
9737,0.6953125
9757,0.67578125
9777,0.640625
9797,0.7265625
9817,0.68359375
9837,0.69140625
9857,0.671875
9877,0.67578125
9897,0.6875
9917,0.6015625
9937,0.66015625
9957,0.74609375
9977,0.7421875
9997,0.6328125
10017,0.69140625
10037,0.60546875
10057,0.7109375
10077,0.734375
10097,0.6953125
10117,0.68359375
10137,0.70703125
10157,0.7109375
10177,0.65234375
10197,0.6796875
10217,0.62109375
10237,0.6796875
10257,0.58203125
10277,0.6640625
10297,0.69921875
10317,0.65625
10337,0.67578125
10357,0.67578125
10377,0.734375
10397,0.68359375
10417,0.6484375
10437,0.6796875
10457,0.6796875
10477,0.6796875
10497,0.65625
10517,0.69921875
10537,0.69921875
10557,0.69140625
10577,0.69140625
10597,0.6640625
10617,0.6796875
10637,0.69921875
10639,0.7109375
10659,0.63671875
10679,0.7109375
10699,0.6953125
10719,0.71484375
10739,0.6875
10759,0.68359375
10779,0.67578125
10799,0.65234375
10819,0.66796875
10839,0.73046875
10859,0.67578125
10879,0.73046875
10899,0.6953125
10919,0.65234375
10939,0.6796875
10959,0.640625
10979,0.68359375
10999,0.6953125
11019,0.6484375
11039,0.65234375
11059,0.66796875
11079,0.70703125
11099,0.5859375
11119,0.7265625
11139,0.74609375
11159,0.6484375
11179,0.66015625
11199,0.61328125
11219,0.65625
11239,0.6015625
11259,0.6796875
11279,0.6640625
11299,0.65234375
11319,0.6171875
11339,0.68359375
11359,0.65234375
11379,0.67578125
11399,0.69140625
11419,0.71484375
11439,0.64453125
11459,0.66015625
11479,0.69921875
11499,0.734375
11519,0.68359375
11539,0.68359375
11559,0.6796875
11579,0.671875
11599,0.734375
11619,0.69921875
11639,0.6953125
11659,0.71875
11679,0.6640625
11699,0.69140625
11719,0.671875
11739,0.6328125
11759,0.67578125
11779,0.68359375
11799,0.65625
11819,0.6484375
11821,0.671875
11841,0.69921875
11861,0.671875
11881,0.62109375
11901,0.67578125
11921,0.66796875
11941,0.7578125
11961,0.70703125
11981,0.70703125
12001,0.66796875
12021,0.640625
12041,0.62890625
12061,0.61328125
12081,0.703125
12101,0.67578125
12121,0.63671875
12141,0.6953125
12161,0.6171875
12181,0.64453125
12201,0.65234375
12221,0.71875
12241,0.6796875
12261,0.68359375
12281,0.76953125
12301,0.65234375
12321,0.69921875
12341,0.69921875
12361,0.71875
12381,0.65625
12401,0.68359375
12421,0.6171875
12441,0.65625
12461,0.66796875
12481,0.6875
12501,0.74609375
12521,0.7265625
12541,0.68359375
12561,0.6484375
12581,0.6796875
12601,0.73828125
12621,0.703125
12641,0.6875
12661,0.68359375
12681,0.67578125
12701,0.71484375
12721,0.6796875
12741,0.66015625
12761,0.703125
12781,0.70703125
12801,0.671875
12821,0.6640625
12841,0.7109375
12861,0.64453125
12881,0.73046875
12901,0.66796875
12921,0.6328125
12941,0.6796875
12961,0.6328125
12981,0.6796875
13001,0.7109375
13003,0.6640625
13023,0.68359375
13043,0.75390625
13063,0.69921875
13083,0.703125
13103,0.67578125
13123,0.6484375
13143,0.6640625
13163,0.61328125
13183,0.703125
13203,0.65625
13223,0.640625
13243,0.7265625
13263,0.72265625
13283,0.6953125
13303,0.69140625
13323,0.66015625
13343,0.640625
13363,0.640625
13383,0.69140625
13403,0.640625
13423,0.69921875
13443,0.64453125
13463,0.7265625
13483,0.6640625
13503,0.66796875
13523,0.66796875
13543,0.74609375
13563,0.63671875
13583,0.65234375
13603,0.7265625
13623,0.6796875
13643,0.6796875
13663,0.6328125
13683,0.71484375
13703,0.69921875
13723,0.6328125
13743,0.6796875
13763,0.671875
13783,0.67578125
13803,0.68359375
13823,0.703125
13843,0.71484375
13863,0.640625
13883,0.66796875
13903,0.640625
13923,0.71875
13943,0.69140625
13963,0.69140625
13983,0.69921875
14003,0.6796875
14023,0.63671875
14043,0.70703125
14063,0.703125
14083,0.6875
14103,0.66796875
14123,0.640625
14143,0.69140625
14163,0.6875
14183,0.671875
14185,0.69140625
14205,0.6640625
14225,0.65625
14245,0.6953125
14265,0.6796875
14285,0.58984375
14305,0.68359375
14325,0.7421875
14345,0.7109375
14365,0.74609375
14385,0.55859375
14405,0.64453125
14425,0.69140625
14445,0.73828125
14465,0.70703125
14485,0.73828125
14505,0.62890625
14525,0.703125
14545,0.703125
14565,0.625
14585,0.6875
14605,0.65234375
14625,0.66796875
14645,0.66796875
14665,0.69140625
14685,0.65625
14705,0.6953125
14725,0.6328125
14745,0.66015625
14765,0.66796875
14785,0.7109375
14805,0.671875
14825,0.6640625
14845,0.703125
14865,0.7578125
14885,0.6953125
14905,0.73046875
14925,0.75
14945,0.6640625
14965,0.66015625
14985,0.6796875
15005,0.6328125
15025,0.703125
15045,0.6953125
15065,0.671875
15085,0.703125
15105,0.7109375
15125,0.69921875
15145,0.703125
15165,0.65234375
15185,0.6796875
15205,0.66796875
15225,0.65234375
15245,0.65625
15265,0.68359375
15285,0.70703125
15305,0.68359375
15325,0.62890625
15345,0.6953125
15365,0.640625
15367,0.6953125
15387,0.71484375
15407,0.66796875
15427,0.70703125
15447,0.73046875
15467,0.73046875
15487,0.66796875
15507,0.734375
15527,0.765625
15547,0.6171875
15567,0.68359375
15587,0.6640625
15607,0.65234375
15627,0.75
15647,0.6796875
15667,0.6953125
15687,0.66015625
15707,0.625
15727,0.6953125
15747,0.69921875
15767,0.68359375
15787,0.63671875
15807,0.68359375
15827,0.6328125
15847,0.68359375
15867,0.64453125
15887,0.66015625
15907,0.68359375
15927,0.71484375
15947,0.6484375
15967,0.66015625
15987,0.71484375
16007,0.65234375
16027,0.69921875
16047,0.6796875
16067,0.6953125
16087,0.66796875
16107,0.65625
16127,0.62890625
16147,0.66015625
16167,0.6875
16187,0.703125
16207,0.70703125
16227,0.75
16247,0.65234375
16267,0.73828125
16287,0.6171875
16307,0.671875
16327,0.578125
16347,0.64453125
16367,0.69140625
16387,0.72265625
16407,0.68359375
16427,0.7265625
16447,0.6484375
16467,0.68359375
16487,0.6328125
16507,0.671875
16527,0.68359375
16547,0.66015625
16549,0.6796875
16569,0.59765625
16589,0.75
16609,0.6171875
16629,0.703125
16649,0.70703125
16669,0.7421875
16689,0.6484375
16709,0.640625
16729,0.703125
16749,0.703125
16769,0.6953125
16789,0.7109375
16809,0.72265625
16829,0.68359375
16849,0.703125
16869,0.68359375
16889,0.7109375
16909,0.65234375
16929,0.69921875
16949,0.70703125
16969,0.74609375
16989,0.72265625
17009,0.72265625
17029,0.69140625
17049,0.7265625
17069,0.71484375
17089,0.71484375
17109,0.60546875
17129,0.68359375
17149,0.6953125
17169,0.7578125
17189,0.72265625
17209,0.67578125
17229,0.71484375
17249,0.65234375
17269,0.7578125
17289,0.75
17309,0.6015625
17329,0.6875
17349,0.68359375
17369,0.66796875
17389,0.703125
17409,0.65625
17429,0.6328125
17449,0.72265625
17469,0.67578125
17489,0.65625
17509,0.6953125
17529,0.71484375
17549,0.75390625
17569,0.73046875
17589,0.66015625
17609,0.67578125
17629,0.66015625
17649,0.6953125
17669,0.6484375
17689,0.69140625
17709,0.6328125
17729,0.6953125
17731,0.63671875
17751,0.66796875
17771,0.67578125
17791,0.64453125
17811,0.67578125
17831,0.75
17851,0.71875
17871,0.67578125
17891,0.63671875
17911,0.66015625
17931,0.7578125
17951,0.67578125
17971,0.65234375
17991,0.6953125
18011,0.6953125
18031,0.65234375
18051,0.6796875
18071,0.7421875
18091,0.75
18111,0.671875
18131,0.73828125
18151,0.671875
18171,0.703125
18191,0.70703125
18211,0.68359375
18231,0.6953125
18251,0.6796875
18271,0.57421875
18291,0.68359375
18311,0.671875
18331,0.69921875
18351,0.671875
18371,0.63671875
18391,0.66015625
18411,0.6875
18431,0.7421875
18451,0.734375
18471,0.7578125
18491,0.71875
18511,0.70703125
18531,0.66015625
18551,0.671875
18571,0.71484375
18591,0.65234375
18611,0.70703125
18631,0.6953125
18651,0.6796875
18671,0.72265625
18691,0.67578125
18711,0.6484375
18731,0.6796875
18751,0.63671875
18771,0.734375
18791,0.74609375
18811,0.671875
18831,0.65625
18851,0.69140625
18871,0.69921875
18891,0.68359375
18911,0.75390625
18913,0.66796875
18933,0.72265625
18953,0.69921875
18973,0.73046875
18993,0.71875
19013,0.70703125
19033,0.7109375
19053,0.703125
19073,0.73046875
19093,0.75
19113,0.6640625
19133,0.6953125
19153,0.66796875
19173,0.703125
19193,0.69140625
19213,0.69921875
19233,0.734375
19253,0.734375
19273,0.6953125
19293,0.65625
19313,0.67578125
19333,0.7265625
19353,0.7421875
19373,0.63671875
19393,0.703125
19413,0.68359375
19433,0.671875
19453,0.69140625
19473,0.65625
19493,0.671875
19513,0.66796875
19533,0.703125
19553,0.66796875
19573,0.6796875
19593,0.6953125
19613,0.71875
19633,0.67578125
19653,0.64453125
19673,0.69921875
19693,0.7578125
19713,0.6953125
19733,0.6640625
19753,0.6875
19773,0.65625
19793,0.6875
19813,0.6875
19833,0.65234375
19853,0.68359375
19873,0.66015625
19893,0.6640625
19913,0.6796875
19933,0.62890625
19953,0.66015625
19973,0.63671875
19993,0.72265625
20013,0.671875
20033,0.69921875
20053,0.6640625
20073,0.65625
20093,0.703125
20095,0.72265625
20115,0.68359375
20135,0.6640625
20155,0.69921875
20175,0.6953125
20195,0.65625
20215,0.65234375
20235,0.6171875
20255,0.63671875
20275,0.66796875
20295,0.67578125
20315,0.6875
20335,0.57421875
20355,0.62109375
20375,0.6484375
20395,0.73046875
20415,0.68359375
20435,0.66796875
20455,0.703125
20475,0.71484375
20495,0.6875
20515,0.671875
20535,0.67578125
20555,0.640625
20575,0.67578125
20595,0.6796875
20615,0.66015625
20635,0.671875
20655,0.7265625
20675,0.6875
20695,0.70703125
20715,0.6796875
20735,0.72265625
20755,0.70703125
20775,0.7265625
20795,0.73828125
20815,0.6796875
20835,0.63671875
20855,0.70703125
20875,0.6875
20895,0.71875
20915,0.63671875
20935,0.7109375
20955,0.69140625
20975,0.66015625
20995,0.6796875
21015,0.625
21035,0.64453125
21055,0.6171875
21075,0.6953125
21095,0.69921875
21115,0.7109375
21135,0.6953125
21155,0.703125
21175,0.7109375
21195,0.671875
21215,0.65625
21235,0.67578125
21255,0.6796875
21275,0.6640625
21277,0.640625
21297,0.609375
21317,0.6796875
21337,0.73046875
21357,0.69921875
21377,0.7109375
21397,0.72265625
21417,0.6953125
21437,0.68359375
21457,0.66015625
21477,0.69921875
21497,0.70703125
21517,0.66015625
21537,0.671875
21557,0.7109375
21577,0.625
21597,0.65625
21617,0.69140625
21637,0.65625
21657,0.69140625
21677,0.66015625
21697,0.71875
21717,0.6953125
21737,0.6484375
21757,0.6640625
21777,0.65234375
21797,0.640625
21817,0.66015625
21837,0.65234375
21857,0.7578125
21877,0.66796875
21897,0.71484375
21917,0.6796875
21937,0.69921875
21957,0.71484375
21977,0.67578125
21997,0.70703125
22017,0.6953125
22037,0.640625
22057,0.6328125
22077,0.6875
22097,0.68359375
22117,0.671875
22137,0.7109375
22157,0.609375
22177,0.6328125
22197,0.65234375
22217,0.65625
22237,0.671875
22257,0.703125
22277,0.7109375
22297,0.703125
22317,0.703125
22337,0.7265625
22357,0.67578125
22377,0.6484375
22397,0.7109375
22417,0.7109375
22437,0.71875
22457,0.71484375
22459,0.609375
22479,0.65234375
22499,0.7421875
22519,0.69921875
22539,0.6328125
22559,0.703125
22579,0.65625
22599,0.6328125
22619,0.70703125
22639,0.60546875
22659,0.66796875
22679,0.71484375
22699,0.68359375
22719,0.64453125
22739,0.71484375
22759,0.61328125
22779,0.68359375
22799,0.6484375
22819,0.67578125
22839,0.6953125
22859,0.68359375
22879,0.7265625
22899,0.703125
22919,0.6796875
22939,0.6875
22959,0.6171875
22979,0.71484375
22999,0.75
23019,0.73828125
23039,0.6796875
23059,0.625
23079,0.671875
23099,0.62890625
23119,0.65234375
23139,0.72265625
23159,0.65625
23179,0.703125
23199,0.671875
23219,0.72265625
23239,0.7109375
23259,0.6953125
23279,0.72265625
23299,0.65625
23319,0.6875
23339,0.67578125
23359,0.6953125
23379,0.72265625
23399,0.65625
23419,0.6484375
23439,0.6484375
23459,0.625
23479,0.69921875
23499,0.64453125
23519,0.65625
23539,0.671875
23559,0.73046875
23579,0.72265625
23599,0.75390625
23619,0.6484375
23639,0.62109375
