iteration,loss
1,0.6575393080711365
21,0.6633091568946838
41,0.6777352094650269
61,0.6165634989738464
81,0.6462804079055786
101,0.6652300357818604
121,0.6572349667549133
141,0.6118271946907043
161,0.6372343897819519
181,0.6424763202667236
201,0.6829147338867188
221,0.6030926704406738
241,0.66112220287323
261,0.6587858200073242
281,0.6638806462287903
301,0.6296758055686951
321,0.6310963034629822
341,0.6292322874069214
361,0.6409677863121033
381,0.676581859588623
401,0.6226292848587036
421,0.6186344027519226
441,0.628675103187561
461,0.6506057977676392
481,0.6417919993400574
501,0.6034824848175049
521,0.643170952796936
541,0.6595707535743713
561,0.6652066707611084
581,0.6031831502914429
601,0.6185948848724365
621,0.6490249037742615
641,0.6447004675865173
661,0.6535720229148865
681,0.6441677808761597
701,0.6324058771133423
721,0.6556182503700256
741,0.6296904683113098
761,0.6614060997962952
781,0.6405397057533264
801,0.6374691724777222
821,0.6221847534179688
841,0.6143134236335754
861,0.6247349381446838
881,0.6225280165672302
901,0.621215283870697
921,0.6603855490684509
941,0.6001659631729126
961,0.6331295967102051
981,0.6280941367149353
1001,0.6657319664955139
1021,0.6164953708648682
1041,0.6460422277450562
1061,0.6136371493339539
1081,0.6628655195236206
1101,0.6274925470352173
1121,0.6412455439567566
1141,0.6421992182731628
1161,0.6487714648246765
1181,0.6426261067390442
1183,0.6195909976959229
1203,0.6685174703598022
1223,0.6080656051635742
1243,0.6359185576438904
1263,0.6365528702735901
1283,0.6319069862365723
1303,0.6298450231552124
1323,0.6494938731193542
1343,0.6559708714485168
1363,0.6662625670433044
1383,0.6234562397003174
1403,0.6419106125831604
1423,0.6177082657814026
1443,0.629464864730835
1463,0.6182987093925476
1483,0.6514227390289307
1503,0.6120143532752991
1523,0.6917538046836853
1543,0.6297656297683716
1563,0.6553998589515686
1583,0.6152962446212769
1603,0.6155906915664673
1623,0.6851715445518494
1643,0.5969079732894897
1663,0.6479208469390869
1683,0.6155773401260376
1703,0.6560791730880737
1723,0.6204472780227661
1743,0.6668610572814941
1763,0.6488333940505981
1783,0.6541794538497925
1803,0.6583449244499207
1823,0.6551313400268555
1843,0.618519127368927
1863,0.6208255887031555
1883,0.6824789047241211
1903,0.6617918610572815
1923,0.660121738910675
1943,0.6200620532035828
1963,0.6486801505088806
1983,0.6457613110542297
2003,0.6500781178474426
2023,0.6215857267379761
2043,0.6277772188186646
2063,0.6227395534515381
2083,0.6555271148681641
2103,0.649461030960083
2123,0.6383167505264282
2143,0.6088929772377014
2163,0.6300909519195557
2183,0.630567193031311
2203,0.6777226328849792
2223,0.64996337890625
2243,0.6121984720230103
2263,0.6646736860275269
2283,0.644062340259552
2303,0.616007924079895
2323,0.6355223655700684
2343,0.6555340886116028
2363,0.6562268733978271
2365,0.6315950751304626
2385,0.6356900334358215
2405,0.6857534646987915
2425,0.6112412214279175
2445,0.6616007089614868
2465,0.6562033891677856
2485,0.6657892465591431
2505,0.633531391620636
2525,0.6088513135910034
2545,0.6503098011016846
2565,0.6645978093147278
2585,0.6345980167388916
2605,0.64500892162323
2625,0.622456431388855
2645,0.6339162588119507
2665,0.6178165674209595
2685,0.6372655034065247
2705,0.6810305118560791
2725,0.6219140291213989
2745,0.6364326477050781
2765,0.622425377368927
2785,0.6688471436500549
2805,0.6208370327949524
2825,0.65729820728302
2845,0.6387035846710205
2865,0.6260102391242981
2885,0.6390663385391235
2905,0.6748995184898376
2925,0.6059457063674927
2945,0.6414451599121094
2965,0.6610187888145447
2985,0.6671362519264221
3005,0.6716576218605042
3025,0.6075254678726196
3045,0.637556791305542
3065,0.6143386960029602
3085,0.6614147424697876
3105,0.5989318490028381
3125,0.6531888842582703
3145,0.637570858001709
3165,0.6365519762039185
3185,0.6563016772270203
3205,0.6428768634796143
3225,0.6428254246711731
3245,0.6479718685150146
3265,0.6138770580291748
3285,0.6335214972496033
3305,0.6304140090942383
3325,0.6997368335723877
3345,0.6693346500396729
3365,0.6643970012664795
3385,0.6388746500015259
3405,0.6207345724105835
3425,0.6561762094497681
3445,0.6746445298194885
3465,0.671452522277832
3485,0.6473025679588318
3505,0.6128647923469543
3525,0.606241762638092
3545,0.6095865368843079
3547,0.6160705089569092
3567,0.6322150826454163
3587,0.6953710317611694
3607,0.6402494311332703
3627,0.642116904258728
3647,0.6485276818275452
3667,0.6244486570358276
3687,0.6186888813972473
3707,0.6063382625579834
3727,0.6345109343528748
3747,0.6401497721672058
3767,0.612830400466919
3787,0.6792342066764832
3807,0.6966891884803772
3827,0.6233447194099426
3847,0.5979971885681152
3867,0.6362183094024658
3887,0.6103577613830566
3907,0.6193220615386963
3927,0.626803457736969
3947,0.6473116874694824
3967,0.6367334723472595
3987,0.6462083458900452
4007,0.6052225232124329
4027,0.6590387225151062
4047,0.6412390470504761
4067,0.6273136138916016
4087,0.6652538776397705
4107,0.616274356842041
4127,0.6717701554298401
4147,0.6499426364898682
4167,0.6288366913795471
4187,0.6188808679580688
4207,0.6368687748908997
4227,0.6382859945297241
4247,0.6738479733467102
4267,0.6329413652420044
4287,0.6140511631965637
4307,0.5855575203895569
4327,0.6335691809654236
4347,0.6252897381782532
4367,0.6115841865539551
4387,0.5846234560012817
4407,0.5826031565666199
4427,0.6189765930175781
4447,0.6549111604690552
4467,0.6490358114242554
4487,0.6399937272071838
4507,0.6369661688804626
4527,0.6178918480873108
4547,0.6056927442550659
4567,0.599286675453186
4587,0.6347229480743408
4607,0.6827147603034973
4627,0.5762211084365845
4647,0.6165404319763184
4667,0.6003493070602417
4687,0.6150030493736267
4707,0.6354870200157166
4727,0.6309483051300049
4729,0.612991988658905
4749,0.6067424416542053
4769,0.6589922904968262
4789,0.6318410634994507
4809,0.6653380393981934
4829,0.6213796138763428
4849,0.6090781092643738
4869,0.6351124048233032
4889,0.675377607345581
4909,0.6373996734619141
4929,0.639043390750885
4949,0.6502290368080139
4969,0.6507610082626343
4989,0.6370388269424438
5009,0.6212328672409058
5029,0.6575058102607727
5049,0.6547993421554565
5069,0.6853750348091125
5089,0.6486778259277344
5109,0.598212718963623
5129,0.633085310459137
5149,0.6155253648757935
5169,0.6493769288063049
5189,0.6129670739173889
5209,0.6379242539405823
5229,0.6371273398399353
5249,0.6551201343536377
5269,0.6127626299858093
5289,0.6098105311393738
5309,0.6423990726470947
5329,0.6505918502807617
5349,0.6574317216873169
5369,0.6311929225921631
5389,0.6409294009208679
5409,0.6548198461532593
5429,0.6434391140937805
5449,0.6017526388168335
5469,0.6070618629455566
5489,0.6281867623329163
5509,0.6262996792793274
5529,0.608792781829834
5549,0.649522066116333
5569,0.6021064519882202
5589,0.6234739422798157
5609,0.6286518573760986
5629,0.670461893081665
5649,0.6224203109741211
5669,0.5746680498123169
5689,0.6380938291549683
5709,0.64488685131073
5729,0.6253751516342163
5749,0.6471655368804932
5769,0.5889744162559509
5789,0.6573726534843445
5809,0.659110963344574
5829,0.6103444695472717
5849,0.6558988094329834
5869,0.6206834316253662
5889,0.57081139087677
5909,0.6426196098327637
5911,0.6223422288894653
5931,0.6543670892715454
5951,0.610998809337616
5971,0.670028567314148
5991,0.6557564735412598
6011,0.594932496547699
6031,0.651012659072876
6051,0.6273384094238281
6071,0.6426180005073547
6091,0.6195937991142273
6111,0.6207478046417236
6131,0.6325970888137817
6151,0.6547543406486511
6171,0.6661399602890015
6191,0.6503535509109497
6211,0.6361995339393616
6231,0.6592494249343872
6251,0.6662722229957581
6271,0.5983503460884094
6291,0.6113196611404419
6311,0.6574509739875793
6331,0.5964198112487793
6351,0.5995485186576843
6371,0.6220402121543884
6391,0.648175060749054
6411,0.6186543107032776
6431,0.5977684259414673
6451,0.6423119902610779
6471,0.6864720582962036
6491,0.6116154193878174
6511,0.6327615976333618
6531,0.6454207301139832
6551,0.6311367750167847
6571,0.6213475465774536
6591,0.6130515336990356
6611,0.6214678287506104
6631,0.6448224782943726
6651,0.6127298474311829
6671,0.611971378326416
6691,0.6277550458908081
6711,0.6858744025230408
6731,0.5716965198516846
6751,0.5907835960388184
6771,0.6312384605407715
6791,0.6596238017082214
6811,0.6309590935707092
6831,0.571341872215271
6851,0.6066914200782776
6871,0.6074233055114746
6891,0.6115471720695496
6911,0.7081031203269958
6931,0.607464611530304
6951,0.623759388923645
6971,0.6180791854858398
6991,0.6726108193397522
7011,0.6665555834770203
7031,0.6077167391777039
7051,0.6117573976516724
7071,0.6823196411132812
7091,0.6476202607154846
7093,0.6209660768508911
7113,0.614304780960083
7133,0.6462363004684448
7153,0.5940322875976562
7173,0.6636121273040771
7193,0.6490383148193359
7213,0.6412010192871094
7233,0.6569089889526367
7253,0.629691481590271
7273,0.6617737412452698
7293,0.6503642797470093
7313,0.6246139407157898
7333,0.6626178622245789
7353,0.6295750737190247
7373,0.6096110343933105
7393,0.6318508982658386
7413,0.5698086619377136
7433,0.6038486361503601
7453,0.6608274579048157
7473,0.6345309615135193
7493,0.6189621686935425
7513,0.6242991089820862
7533,0.6311463117599487
7553,0.6185945868492126
7573,0.5886605381965637
7593,0.5829488039016724
7613,0.6355182528495789
7633,0.6207950115203857
7653,0.6246128678321838
7673,0.6250573992729187
7693,0.6649386882781982
7713,0.5974795818328857
7733,0.6727349758148193
7753,0.6152416467666626
7773,0.6523744463920593
7793,0.6060764789581299
7813,0.6061604619026184
7833,0.596814751625061
7853,0.6446996927261353
7873,0.6161029934883118
7893,0.6006187200546265
7913,0.6550293564796448
7933,0.6309340596199036
7953,0.6678705215454102
7973,0.6370751261711121
7993,0.6511390209197998
8013,0.6433275938034058
8033,0.5856229066848755
8053,0.6124904751777649
8073,0.6117995977401733
8093,0.5737540125846863
8113,0.6281726956367493
8133,0.673145592212677
8153,0.5975453853607178
8173,0.6131937503814697
8193,0.6241258382797241
8213,0.6576183438301086
8233,0.6473194360733032
8253,0.6234405636787415
8273,0.6012582182884216
8275,0.5888030529022217
8295,0.6203815937042236
8315,0.6321457624435425
8335,0.5979719758033752
8355,0.6239516735076904
8375,0.6047996878623962
8395,0.6068764925003052
8415,0.6387119293212891
8435,0.6525696516036987
8455,0.6256067752838135
8475,0.5934369564056396
8495,0.6190907955169678
8515,0.6263489723205566
8535,0.6336844563484192
8555,0.6194285750389099
8575,0.6342039704322815
8595,0.6157754063606262
8615,0.626360297203064
8635,0.6003250479698181
8655,0.6142586469650269
8675,0.5956935882568359
8695,0.6219704151153564
8715,0.5910916924476624
8735,0.6371104717254639
8755,0.6105344891548157
8775,0.6358975172042847
8795,0.6734398603439331
8815,0.609573245048523
8835,0.6503128409385681
8855,0.6005764007568359
8875,0.638603925704956
8895,0.5496485829353333
8915,0.6186047196388245
8935,0.6324288845062256
8955,0.6458573341369629
8975,0.6166799664497375
8995,0.6357955932617188
9015,0.6234718561172485
9035,0.6387073993682861
9055,0.6632935404777527
9075,0.5836807489395142
9095,0.6072235703468323
9115,0.5461799502372742
9135,0.5874331593513489
